date,tmin,tmax
1966-03-12,3.3,20.0
1966-03-13,6.1,18.3
1966-03-14,5.0,10.6
1966-03-15,4.4,15.6
1966-03-16,0.6,11.1
1966-03-17,0.0,13.9
1966-03-18,3.3,23.9
1966-03-19,9.4,17.8
1966-03-20,5.0,13.3
1966-03-21,2.2,16.7
1966-03-22,8.9,27.8
1966-03-23,8.9,23.3
1966-03-24,3.9,16.7
1966-03-25,0.6,9.4
1966-03-26,0.0,14.4
1966-03-27,-1.1,8.3
1966-03-28,-3.3,7.2
1966-03-29,-2.8,13.3
1966-03-30,2.2,15.6
1966-03-31,2.8,11.7
1966-04-01,5.0,18.3
1966-04-02,3.9,12.2
1966-04-03,1.7,16.1
1966-04-04,4.4,11.1
1966-04-05,2.8,12.8
1966-04-06,2.2,13.9
1966-04-07,3.9,17.8
1966-04-08,5.6,13.9
1966-04-09,5.0,13.3
1966-04-10,2.8,12.8
1966-04-11,2.8,14.4
1966-04-12,5.6,10.6
1966-04-13,2.8,7.2
1966-04-14,3.9,15.0
1966-04-15,2.2,16.7
1966-04-16,7.8,17.8
1966-04-17,4.4,19.4
1966-04-18,8.9,18.9
1966-04-19,9.4,19.4
1966-04-20,8.9,22.8
1966-04-21,10.0,28.3
1966-04-22,12.2,22.2
1966-04-23,12.2,16.7
1966-04-24,13.9,30.0
1966-04-25,15.0,25.6
1966-04-26,9.4,21.7
1966-04-27,5.6,15.0
1966-04-28,5.6,7.8
1966-04-29,6.7,11.1
1966-04-30,9.4,14.4
1966-05-01,12.8,24.4
1966-05-02,7.2,13.3
1966-05-03,5.6,21.7
1966-05-04,7.8,17.8
1966-05-05,4.4,24.4
1966-05-06,15.6,33.3
1966-05-07,11.1,23.9
1966-05-08,14.4,28.9
1966-05-09,3.9,15.6
1966-05-10,2.2,15.6
1966-05-11,2.2,19.4
1966-05-12,11.7,23.9
1966-05-13,14.4,26.7
1966-05-14,10.0,16.7
1966-05-15,8.3,26.7
1966-05-16,10.6,26.1
1966-05-17,11.1,26.7
1966-05-18,15.0,27.8
1966-05-19,19.4,28.3
1966-05-20,16.1,28.9
1966-05-21,17.2,30.0
1966-05-22,16.1,26.7
1966-05-23,13.3,26.7
1966-05-24,11.7,26.7
1966-05-25,18.9,25.0
1966-05-26,19.4,28.3
1966-05-27,19.4,26.1
1966-05-28,17.2,26.1
1966-05-29,16.7,26.7
1966-05-30,14.4,23.3
1966-05-31,12.2,20.6
1967-03-01,-6.7,2.8
1967-03-02,-6.1,15.6
1967-03-03,4.4,25.0
1967-03-04,3.3,11.7
1967-03-05,2.8,8.9
1967-03-06,4.4,9.4
1967-03-07,1.7,8.3
1967-03-08,-1.7,9.4
1967-03-09,0.6,17.8
1967-03-10,3.3,21.7
1967-03-11,7.8,25.6
1967-03-12,5.6,16.1
1967-03-13,4.4,9.4
1967-03-14,8.3,25.6
1967-03-15,4.4,16.7
1967-03-16,0.0,8.3
1967-03-17,-5.0,4.4
1967-03-18,-6.7,1.1
1967-03-19,-7.8,5.0
1967-03-20,-2.2,6.1
1967-03-21,0.6,4.4
1967-03-22,0.0,8.9
1967-03-23,1.7,8.3
1967-03-24,2.2,10.6
1967-03-25,0.0,15.0
1967-03-26,3.3,18.3
1967-03-27,3.3,13.3
1967-03-28,5.0,16.7
1967-03-29,7.8,17.2
1967-03-30,3.9,17.8
1967-03-31,3.9,19.4
1967-04-01,5.6,24.4
1967-04-02,10.0,30.6
1967-04-03,8.3,30.0
1967-04-04,2.2,13.3
1967-04-05,4.4,15.0
1967-04-06,10.6,27.8
1967-04-07,10.6,21.7
1967-04-08,6.7,16.1
1967-04-09,5.0,18.9
1967-04-10,9.4,25.6
1967-04-11,2.8,13.9
1967-04-12,0.0,15.0
1967-04-13,3.9,13.3
1967-04-14,8.9,28.3
1967-04-15,16.1,31.1
1967-04-16,16.7,26.7
1967-04-17,8.3,18.3
1967-04-18,8.9,22.2
1967-04-19,7.8,14.4
1967-04-20,5.6,21.7
1967-04-21,9.4,23.9
1967-04-22,15.6,30.0
1967-04-23,10.0,20.6
1967-04-24,6.7,16.7
1967-04-25,3.9,16.1
1967-04-26,5.6,13.3
1967-04-27,5.0,12.2
1967-04-28,6.1,17.8
1967-04-29,5.6,20.0
1967-04-30,8.9,24.4
1967-05-01,13.9,28.3
1967-05-02,11.7,30.0
1967-05-03,8.9,20.0
1967-05-04,6.7,19.4
1967-05-05,8.9,23.9
1967-05-06,7.2,16.7
1967-05-07,7.2,12.8
1967-05-08,7.2,19.4
1967-05-09,7.2,17.2
1967-05-10,7.8,18.9
1967-05-11,8.3,26.1
1967-05-12,11.1,21.1
1967-05-13,8.3,13.9
1967-05-14,8.9,14.4
1967-05-15,11.7,26.1
1967-05-16,8.3,20.6
1967-05-17,5.6,18.9
1967-05-18,7.8,24.4
1967-05-19,12.8,28.3
1967-05-20,14.4,27.2
1967-05-21,8.9,17.2
1967-05-22,8.3,14.4
1967-05-23,10.0,19.4
1967-05-24,8.3,18.3
1967-05-25,7.2,23.9
1967-05-26,9.4,26.1
1967-05-27,10.0,27.2
1967-05-28,16.7,27.8
1967-05-29,12.2,23.3
1967-05-30,11.1,21.7
1967-05-31,11.1,19.4
1968-03-01,-1.7,4.4
1968-03-02,-2.2,12.2
1968-03-03,-7.2,3.3
1968-03-04,-3.3,15.0
1968-03-05,1.7,16.7
1968-03-06,2.2,10.6
1968-03-07,-2.8,8.3
1968-03-08,-2.8,15.6
1968-03-09,3.9,24.4
1968-03-10,8.9,17.8
1968-03-11,5.0,15.0
1968-03-12,0.0,7.2
1968-03-13,-3.3,5.0
1968-03-14,-5.6,6.1
1968-03-15,-1.1,11.1
1968-03-16,4.4,18.9
1968-03-17,7.8,12.8
1968-03-18,6.7,12.2
1968-03-19,7.8,19.4
1968-03-20,6.7,23.3
1968-03-21,7.8,23.9
1968-03-22,10.0,29.4
1968-03-23,1.7,20.0
1968-03-24,0.6,11.1
1968-03-25,1.1,15.0
1968-03-26,3.9,20.0
1968-03-27,5.6,26.1
1968-03-28,8.9,27.2
1968-03-29,10.6,27.8
1968-03-30,13.9,22.8
1968-03-31,10.6,25.0
1968-04-01,5.6,20.6
1968-04-02,2.8,17.2
1968-04-03,7.8,13.9
1968-04-04,10.0,22.8
1968-04-05,7.2,19.4
1968-04-06,2.8,13.3
1968-04-07,3.3,17.8
1968-04-08,9.4,20.0
1968-04-09,11.7,26.7
1968-04-10,11.1,20.0
1968-04-11,7.2,18.9
1968-04-12,4.4,21.7
1968-04-13,7.2,26.7
1968-04-14,10.6,30.0
1968-04-15,8.9,18.9
1968-04-16,6.1,20.0
1968-04-17,5.6,22.2
1968-04-18,8.9,25.0
1968-04-19,11.1,27.8
1968-04-20,14.4,26.1
1968-04-21,12.2,24.4
1968-04-22,10.0,18.9
1968-04-23,9.4,17.8
1968-04-24,9.4,18.9
1968-04-25,5.6,17.8
1968-04-26,4.4,22.2
1968-04-27,8.3,18.9
1968-04-28,6.1,20.6
1968-04-29,8.9,17.8
1968-04-30,7.2,20.6
1968-05-01,7.2,23.3
1968-05-02,7.8,25.0
1968-05-03,10.0,29.4
1968-05-04,12.8,22.2
1968-05-05,10.0,23.3
1968-05-06,7.2,18.3
1968-05-07,5.6,20.0
1968-05-08,6.7,23.9
1968-05-09,12.2,26.7
1968-05-10,16.1,28.9
1968-05-11,16.7,24.4
1968-05-12,16.7,26.7
1968-05-13,11.7,21.7
1968-05-14,10.0,16.7
1968-05-15,12.2,18.3
1968-05-16,15.6,25.0
1968-05-17,15.6,28.9
1968-05-18,17.2,26.1
1968-05-19,13.3,26.7
1968-05-20,11.1,20.6
1968-05-21,10.0,21.1
1968-05-22,8.9,23.9
1968-05-23,14.4,18.9
1968-05-24,14.4,24.4
1968-05-25,13.9,26.1
1968-05-26,11.7,25.6
1968-05-27,8.9,19.4
1968-05-28,9.4,14.4
1968-05-29,11.7,25.0
1968-05-30,15.6,24.4
1968-05-31,12.8,25.0
1969-03-01,0.6,3.9
1969-03-02,0.0,2.8
1969-03-03,0.0,10.6
1969-03-04,0.0,10.6
1969-03-05,-2.2,7.2
1969-03-06,0.0,7.2
1969-03-07,0.6,6.7
1969-03-08,-0.6,12.2
1969-03-09,0.6,6.1
1969-03-10,-1.1,7.2
1969-03-11,-5.0,2.2
1969-03-12,-6.7,6.1
1969-03-13,-3.3,10.6
1969-03-14,-0.6,10.0
1969-03-15,-0.6,8.9
1969-03-16,-2.8,14.4
1969-03-17,-1.1,17.2
1969-03-18,3.3,19.4
1969-03-19,6.7,21.1
1969-03-20,3.9,14.4
1969-03-21,8.3,21.1
1969-03-22,4.4,15.6
1969-03-23,-0.6,16.7
1969-03-24,6.1,15.0
1969-03-25,8.3,17.2
1969-03-26,2.8,10.6
1969-03-27,1.7,10.6
1969-03-28,-1.1,14.4
1969-03-29,4.4,20.6
1969-03-30,0.0,6.7
1969-03-31,-1.7,8.3
1969-04-01,-2.8,17.2
1969-04-02,11.7,24.4
1969-04-03,6.1,15.0
1969-04-04,6.1,14.4
1969-04-05,11.7,20.6
1969-04-06,6.7,17.8
1969-04-07,2.8,22.2
1969-04-08,5.6,26.7
1969-04-09,10.0,27.8
1969-04-10,15.6,22.8
1969-04-11,10.6,18.9
1969-04-12,6.1,17.2
1969-04-13,3.3,18.3
1969-04-14,7.2,19.4
1969-04-15,11.1,19.4
1969-04-16,15.6,20.0
1969-04-17,15.0,26.7
1969-04-18,15.6,21.7
1969-04-19,8.3,25.6
1969-04-20,6.7,16.7
1969-04-21,5.0,19.4
1969-04-22,7.8,16.7
1969-04-23,7.2,16.1
1969-04-24,5.6,16.1
1969-04-25,3.3,23.3
1969-04-26,6.7,26.7
1969-04-27,9.4,32.2
1969-04-28,17.8,29.4
1969-04-29,10.6,22.2
1969-04-30,8.9,17.8
1969-05-01,6.1,21.7
1969-05-02,7.2,23.9
1969-05-03,11.7,29.4
1969-05-04,13.3,31.1
1969-05-05,15.0,28.9
1969-05-06,14.4,26.7
1969-05-07,14.4,28.3
1969-05-08,18.3,27.8
1969-05-09,11.1,24.4
1969-05-10,8.9,21.7
1969-05-11,9.4,18.3
1969-05-12,4.4,21.1
1969-05-13,8.3,24.4
1969-05-14,14.4,25.0
1969-05-15,13.3,25.0
1969-05-16,12.2,26.7
1969-05-17,15.0,29.4
1969-05-18,17.8,26.7
1969-05-19,18.9,24.4
1969-05-20,20.0,30.6
1969-05-21,16.1,26.1
1969-05-22,12.8,26.1
1969-05-23,15.0,24.4
1969-05-24,16.7,23.9
1969-05-25,15.6,26.7
1969-05-26,15.0,24.4
1969-05-27,12.2,24.4
1969-05-28,15.0,29.4
1969-05-29,19.4,36.1
1969-05-30,21.1,33.9
1969-05-31,17.2,31.7
1970-03-01,-2.8,8.3
1970-03-02,2.8,16.1
1970-03-03,1.7,8.9
1970-03-04,1.7,6.1
1970-03-05,4.4,12.2
1970-03-06,1.7,9.4
1970-03-07,-2.2,14.4
1970-03-08,1.1,15.6
1970-03-09,-1.1,4.4
1970-03-10,0.0,10.6
1970-03-11,4.4,12.8
1970-03-12,1.1,7.8
1970-03-13,1.1,8.3
1970-03-14,-2.8,7.2
1970-03-15,-5.0,6.1
1970-03-16,-4.4,5.6
1970-03-17,-4.4,9.4
1970-03-18,1.7,4.4
1970-03-19,2.8,9.4
1970-03-20,3.9,6.1
1970-03-21,3.3,12.2
1970-03-22,1.7,7.2
1970-03-23,0.6,13.3
1970-03-24,1.7,13.3
1970-03-25,0.0,13.3
1970-03-26,3.9,21.7
1970-03-27,3.3,14.4
1970-03-28,1.1,18.9
1970-03-29,-1.1,10.0
1970-03-30,-3.3,3.9
1970-03-31,1.7,8.9
1970-04-01,1.1,12.2
1970-04-02,5.6,23.3
1970-04-03,4.4,17.2
1970-04-04,3.3,15.6
1970-04-05,2.2,12.8
1970-04-06,2.2,7.8
1970-04-07,3.9,13.9
1970-04-08,1.1,20.6
1970-04-09,8.9,28.3
1970-04-10,6.7,19.4
1970-04-11,1.1,16.1
1970-04-12,5.6,14.4
1970-04-13,3.3,17.2
1970-04-14,7.2,9.4
1970-04-15,7.2,15.6
1970-04-16,3.9,21.1
1970-04-17,7.8,19.4
1970-04-18,8.3,20.0
1970-04-19,8.3,12.2
1970-04-20,6.1,19.4
1970-04-21,9.4,21.1
1970-04-22,8.3,23.9
1970-04-23,11.7,15.6
1970-04-24,12.8,22.2
1970-04-25,11.1,23.9
1970-04-26,12.8,18.3
1970-04-27,12.8,19.4
1970-04-28,11.7,22.2
1970-04-29,12.2,28.3
1970-04-30,15.0,27.2
1970-05-01,16.1,27.8
1970-05-02,16.1,27.2
1970-05-03,11.1,17.2
1970-05-04,8.3,15.0
1970-05-05,7.8,26.1
1970-05-06,6.7,16.1
1970-05-07,3.3,18.3
1970-05-08,7.8,29.4
1970-05-09,15.6,32.2
1970-05-10,16.1,31.7
1970-05-11,18.3,30.0
1970-05-12,17.8,30.6
1970-05-13,16.7,31.1
1970-05-14,15.6,29.4
1970-05-15,13.9,20.6
1970-05-16,13.3,23.9
1970-05-17,12.8,20.0
1970-05-18,10.0,22.8
1970-05-19,12.2,30.6
1970-05-20,18.3,33.3
1970-05-21,16.7,27.8
1970-05-22,16.7,30.6
1970-05-23,19.4,33.9
1970-05-24,18.9,31.1
1970-05-25,18.3,26.7
1970-05-26,18.9,28.3
1970-05-27,13.3,23.3
1970-05-28,10.0,23.9
1970-05-29,12.8,23.9
1970-05-30,12.2,25.0
1970-05-31,16.7,28.9
1971-03-01,5.6,15.0
1971-03-02,4.4,7.8
1971-03-03,1.1,5.6
1971-03-04,-3.3,2.2
1971-03-05,-3.3,12.2
1971-03-06,0.0,16.1
1971-03-07,1.7,12.8
1971-03-08,-1.1,3.3
1971-03-09,-2.8,8.3
1971-03-10,-1.7,10.6
1971-03-11,2.8,12.2
1971-03-12,2.8,14.4
1971-03-13,2.8,18.3
1971-03-14,5.0,9.4
1971-03-15,6.7,22.8
1971-03-16,6.1,21.7
1971-03-17,1.7,6.7
1971-03-18,-1.7,10.0
1971-03-19,3.9,11.7
1971-03-20,2.8,7.2
1971-03-21,2.2,11.1
1971-03-22,2.2,16.7
1971-03-23,0.0,7.2
1971-03-24,-2.2,5.6
1971-03-25,-3.3,7.2
1971-03-26,-0.6,3.3
1971-03-27,0.0,12.2
1971-03-28,1.1,15.6
1971-03-29,5.0,14.4
1971-03-30,2.2,10.6
1971-03-31,-1.1,13.9
1971-04-01,2.2,23.9
1971-04-02,6.1,17.8
1971-04-03,2.2,16.7
1971-04-04,2.8,18.3
1971-04-05,7.8,15.0
1971-04-06,2.2,7.8
1971-04-07,1.7,14.4
1971-04-08,3.3,16.1
1971-04-09,3.9,25.6
1971-04-10,7.8,20.0
1971-04-11,3.9,20.0
1971-04-12,4.4,25.0
1971-04-13,7.2,27.2
1971-04-14,6.7,21.1
1971-04-15,2.2,15.6
1971-04-16,5.6,21.1
1971-04-17,6.1,19.4
1971-04-18,10.0,20.6
1971-04-19,8.3,23.9
1971-04-20,9.4,23.9
1971-04-21,9.4,27.2
1971-04-22,7.8,16.7
1971-04-23,6.1,19.4
1971-04-24,6.1,23.3
1971-04-25,6.1,20.6
1971-04-26,7.2,20.0
1971-04-27,5.0,18.3
1971-04-28,10.0,18.3
1971-04-29,7.2,16.7
1971-04-30,4.4,18.9
1971-05-01,6.1,21.7
1971-05-02,10.0,19.4
1971-05-03,7.2,16.1
1971-05-04,7.2,20.0
1971-05-05,10.6,26.7
1971-05-06,14.4,25.0
1971-05-07,12.8,17.8
1971-05-08,12.2,17.8
1971-05-09,8.3,23.9
1971-05-10,11.7,25.0
1971-05-11,10.6,27.2
1971-05-12,17.2,23.3
1971-05-13,11.7,24.4
1971-05-14,10.0,25.6
1971-05-15,12.8,21.1
1971-05-16,12.8,16.7
1971-05-17,11.7,26.1
1971-05-18,11.7,28.3
1971-05-19,16.1,32.2
1971-05-20,17.8,26.1
1971-05-21,13.9,20.6
1971-05-22,13.3,21.1
1971-05-23,8.9,23.9
1971-05-24,11.7,25.6
1971-05-25,20.6,25.6
1971-05-26,14.4,26.7
1971-05-27,12.8,22.8
1971-05-28,12.2,16.7
1971-05-29,12.2,18.3
1971-05-30,12.2,16.7
1971-05-31,16.1,28.3
1972-03-01,7.8,24.4
1972-03-02,15.0,25.0
1972-03-03,-0.6,18.3
1972-03-04,-3.9,5.0
1972-03-05,-2.2,9.4
1972-03-06,-3.3,6.1
1972-03-07,3.9,18.3
1972-03-08,0.0,15.0
1972-03-09,-4.4,4.4
1972-03-10,0.0,6.7
1972-03-11,-3.3,8.3
1972-03-12,3.3,21.1
1972-03-13,5.6,13.3
1972-03-14,3.9,6.7
1972-03-15,2.8,8.9
1972-03-16,4.4,16.1
1972-03-17,8.3,12.8
1972-03-18,6.7,15.0
1972-03-19,3.3,11.7
1972-03-20,1.7,11.1
1972-03-21,4.4,18.3
1972-03-22,7.2,18.9
1972-03-23,0.6,7.2
1972-03-24,-0.6,6.1
1972-03-25,-1.7,5.0
1972-03-26,0.0,10.6
1972-03-27,2.2,14.4
1972-03-28,0.6,12.2
1972-03-29,0.6,13.3
1972-03-30,7.2,13.3
1972-03-31,7.2,11.7
1972-04-01,4.4,15.6
1972-04-02,2.8,11.7
1972-04-03,2.2,13.3
1972-04-04,3.9,15.0
1972-04-05,0.6,17.8
1972-04-06,6.7,23.3
1972-04-07,-1.1,15.6
1972-04-08,-1.7,5.0
1972-04-09,-2.2,10.6
1972-04-10,1.7,16.1
1972-04-11,7.8,23.3
1972-04-12,10.0,17.2
1972-04-13,8.3,20.6
1972-04-14,13.3,22.8
1972-04-15,11.1,17.2
1972-04-16,11.7,20.6
1972-04-17,11.7,22.2
1972-04-18,8.3,23.3
1972-04-19,12.2,29.4
1972-04-20,10.0,25.6
1972-04-21,7.2,17.2
1972-04-22,5.6,10.0
1972-04-23,8.3,23.3
1972-04-24,7.8,15.6
1972-04-25,7.8,14.4
1972-04-26,3.3,16.1
1972-04-27,5.0,16.7
1972-04-28,5.0,18.9
1972-04-29,7.2,24.4
1972-04-30,11.7,22.8
1972-05-01,13.3,26.7
1972-05-02,17.2,25.6
1972-05-03,17.8,20.6
1972-05-04,13.3,21.7
1972-05-05,10.6,19.4
1972-05-06,8.3,24.4
1972-05-07,15.0,27.8
1972-05-08,15.6,22.8
1972-05-09,10.6,16.1
1972-05-10,10.0,20.0
1972-05-11,6.7,22.8
1972-05-12,10.6,24.4
1972-05-13,10.0,25.0
1972-05-14,16.1,18.9
1972-05-15,13.3,22.8
1972-05-16,10.6,25.0
1972-05-17,12.2,24.4
1972-05-18,15.6,24.4
1972-05-19,15.6,21.7
1972-05-20,14.4,18.3
1972-05-21,16.7,20.0
1972-05-22,16.7,25.0
1972-05-23,14.4,24.4
1972-05-24,12.2,27.8
1972-05-25,12.8,20.0
1972-05-26,7.8,19.4
1972-05-27,8.9,21.1
1972-05-28,10.6,25.0
1972-05-29,12.2,26.1
1972-05-30,18.9,27.8
1972-05-31,16.1,26.7
1973-03-01,-0.6,15.0
1973-03-02,1.1,18.9
1973-03-03,8.3,13.9
1973-03-04,8.3,14.4
1973-03-05,8.3,12.2
1973-03-06,6.7,8.3
1973-03-07,6.7,10.0
1973-03-08,8.9,18.3
1973-03-09,6.7,19.4
1973-03-10,6.7,16.7
1973-03-11,7.8,12.8
1973-03-12,10.6,22.8
1973-03-13,7.8,17.8
1973-03-14,7.8,21.7
1973-03-15,8.9,21.7
1973-03-16,16.1,22.2
1973-03-17,5.0,22.2
1973-03-18,1.7,6.7
1973-03-19,2.8,11.1
1973-03-20,2.2,13.3
1973-03-21,1.7,7.8
1973-03-22,1.7,8.3
1973-03-23,1.1,14.4
1973-03-24,0.6,16.7
1973-03-25,3.3,15.0
1973-03-26,10.0,16.1
1973-03-27,7.2,17.8
1973-03-28,3.3,14.4
1973-03-29,2.8,14.4
1973-03-30,8.9,17.2
1973-03-31,10.0,13.9
1973-04-01,12.8,19.4
1973-04-02,10.6,18.3
1973-04-03,10.0,18.3
1973-04-04,9.4,15.0
1973-04-05,7.2,13.3
1973-04-06,5.0,19.4
1973-04-07,6.1,19.4
1973-04-08,5.0,10.6
1973-04-09,2.2,16.1
1973-04-10,3.9,14.4
1973-04-11,2.8,10.0
1973-04-12,0.6,7.8
1973-04-13,0.6,12.2
1973-04-14,0.0,15.0
1973-04-15,1.7,19.4
1973-04-16,5.6,23.3
1973-04-17,12.8,22.2
1973-04-18,14.4,25.0
1973-04-19,13.9,26.1
1973-04-20,12.8,23.9
1973-04-21,10.6,23.9
1973-04-22,15.6,30.0
1973-04-23,15.0,28.3
1973-04-24,12.2,25.0
1973-04-25,10.0,17.8
1973-04-26,11.1,13.9
1973-04-27,10.0,13.3
1973-04-28,9.4,15.6
1973-04-29,5.0,19.4
1973-04-30,7.2,17.8
1973-05-01,9.4,25.6
1973-05-02,15.6,28.3
1973-05-03,13.3,21.7
1973-05-04,7.2,16.1
1973-05-05,5.6,17.8
1973-05-06,8.9,22.8
1973-05-07,9.4,25.6
1973-05-08,15.0,21.7
1973-05-09,15.6,25.6
1973-05-10,12.2,27.8
1973-05-11,15.0,26.7
1973-05-12,11.1,25.0
1973-05-13,12.2,22.2
1973-05-14,14.4,21.7
1973-05-15,9.4,19.4
1973-05-16,5.0,20.6
1973-05-17,6.1,22.8
1973-05-18,4.4,18.3
1973-05-19,7.2,24.4
1973-05-20,14.4,18.9
1973-05-21,12.8,22.8
1973-05-22,10.0,27.2
1973-05-23,14.4,19.4
1973-05-24,12.8,17.2
1973-05-25,11.7,13.9
1973-05-26,12.8,15.0
1973-05-27,12.8,17.2
1973-05-28,16.7,26.7
1973-05-29,20.0,29.4
1973-05-30,16.7,27.8
1973-05-31,13.9,25.0
1974-03-01,6.7,16.1
1974-03-02,5.0,16.1
1974-03-03,6.7,22.2
1974-03-04,14.4,26.7
1974-03-05,13.3,22.2
1974-03-06,6.7,16.1
1974-03-07,7.8,22.2
1974-03-08,8.9,21.1
1974-03-09,5.6,9.4
1974-03-10,7.2,16.7
1974-03-11,1.7,11.1
1974-03-12,1.7,10.0
1974-03-13,-3.9,7.8
1974-03-14,-1.1,12.8
1974-03-15,-1.7,17.2
1974-03-16,5.0,15.0
1974-03-17,3.3,12.2
1974-03-18,3.9,14.4
1974-03-19,4.4,16.7
1974-03-20,6.1,12.8
1974-03-21,2.8,16.1
1974-03-22,0.6,12.2
1974-03-23,1.7,17.2
1974-03-24,1.1,13.3
1974-03-25,-2.8,6.1
1974-03-26,-3.3,18.3
1974-03-27,5.6,15.6
1974-03-28,5.0,18.3
1974-03-29,3.9,8.3
1974-03-30,4.4,8.3
1974-03-31,4.4,11.7
1974-04-01,3.9,15.6
1974-04-02,7.2,24.4
1974-04-03,7.2,25.0
1974-04-04,16.1,21.7
1974-04-05,8.3,19.4
1974-04-06,3.9,10.6
1974-04-07,0.6,18.9
1974-04-08,10.6,13.9
1974-04-09,2.8,11.7
1974-04-10,1.1,13.9
1974-04-11,1.1,17.8
1974-04-12,7.8,23.9
1974-04-13,14.4,24.4
1974-04-14,11.1,26.7
1974-04-15,11.1,21.7
1974-04-16,7.8,16.7
1974-04-17,5.0,20.6
1974-04-18,6.7,23.9
1974-04-19,6.7,18.9
1974-04-20,2.8,19.4
1974-04-21,8.3,25.6
1974-04-22,15.6,26.7
1974-04-23,7.8,22.8
1974-04-24,7.8,12.8
1974-04-25,6.7,17.8
1974-04-26,7.8,23.9
1974-04-27,8.9,23.3
1974-04-28,10.0,29.4
1974-04-29,17.2,32.8
1974-04-30,15.6,31.1
1974-05-01,16.1,25.0
1974-05-02,8.3,16.7
1974-05-03,8.3,22.8
1974-05-04,9.4,20.0
1974-05-05,7.2,15.0
1974-05-06,6.1,20.6
1974-05-07,5.0,16.7
1974-05-08,3.9,21.1
1974-05-09,12.2,20.6
1974-05-10,15.0,24.4
1974-05-11,11.7,23.9
1974-05-12,11.1,22.2
1974-05-13,11.7,22.2
1974-05-14,10.6,26.7
1974-05-15,17.8,29.4
1974-05-16,18.3,30.0
1974-05-17,20.6,33.3
1974-05-18,17.8,25.6
1974-05-19,13.3,20.0
1974-05-20,11.7,24.4
1974-05-21,12.8,25.6
1974-05-22,16.1,30.6
1974-05-23,18.3,25.6
1974-05-24,16.1,28.3
1974-05-25,14.4,24.4
1974-05-26,13.3,22.8
1974-05-27,12.2,18.9
1974-05-28,10.0,24.4
1974-05-29,16.1,27.2
1974-05-30,18.3,26.1
1974-05-31,17.8,24.4
1975-03-01,2.8,10.6
1975-03-02,-2.2,4.4
1975-03-03,-1.7,3.3
1975-03-04,-3.3,6.1
1975-03-05,-3.9,8.3
1975-03-06,2.8,19.4
1975-03-07,6.1,15.0
1975-03-08,-2.8,10.0
1975-03-09,-6.1,6.1
1975-03-10,0.0,3.3
1975-03-11,2.2,7.2
1975-03-12,3.9,8.3
1975-03-13,5.6,16.1
1975-03-14,1.7,5.6
1975-03-15,1.7,10.0
1975-03-16,1.7,10.6
1975-03-17,3.9,14.4
1975-03-18,1.1,12.2
1975-03-19,8.3,15.6
1975-03-20,10.0,17.2
1975-03-21,6.7,18.9
1975-03-22,8.9,19.4
1975-03-23,6.7,18.3
1975-03-24,9.4,16.1
1975-03-25,7.2,18.9
1975-03-26,1.1,8.9
1975-03-27,-1.7,7.2
1975-03-28,2.2,12.2
1975-03-29,7.2,17.8
1975-03-30,3.9,13.9
1975-03-31,1.1,13.3
1975-04-01,8.9,21.1
1975-04-02,5.6,19.4
1975-04-03,3.9,17.2
1975-04-04,1.7,8.9
1975-04-05,0.6,7.2
1975-04-06,0.6,12.2
1975-04-07,2.2,11.7
1975-04-08,3.3,16.7
1975-04-09,2.8,16.1
1975-04-10,6.7,14.4
1975-04-11,4.4,13.9
1975-04-12,6.7,12.8
1975-04-13,1.7,14.4
1975-04-14,1.1,16.1
1975-04-15,6.7,10.0
1975-04-16,6.7,16.1
1975-04-17,8.9,20.6
1975-04-18,10.0,20.6
1975-04-19,16.1,25.0
1975-04-20,10.6,20.0
1975-04-21,7.8,17.8
1975-04-22,5.6,15.0
1975-04-23,7.2,23.3
1975-04-24,16.7,26.1
1975-04-25,15.0,23.3
1975-04-26,11.7,20.0
1975-04-27,7.2,18.9
1975-04-28,10.6,17.8
1975-04-29,10.0,14.4
1975-04-30,10.6,16.7
1975-05-01,10.6,15.0
1975-05-02,11.1,23.9
1975-05-03,10.0,23.3
1975-05-04,11.1,23.3
1975-05-05,12.2,18.3
1975-05-06,9.4,25.6
1975-05-07,12.2,22.8
1975-05-08,10.6,25.0
1975-05-09,13.9,23.3
1975-05-10,15.0,23.9
1975-05-11,11.7,25.6
1975-05-12,15.6,26.1
1975-05-13,16.1,25.0
1975-05-14,14.4,27.2
1975-05-15,15.6,26.1
1975-05-16,17.8,25.6
1975-05-17,16.1,23.3
1975-05-18,16.1,24.4
1975-05-19,18.3,27.2
1975-05-20,16.7,31.1
1975-05-21,18.9,32.8
1975-05-22,20.0,32.8
1975-05-23,20.0,30.6
1975-05-24,22.2,31.1
1975-05-25,16.1,23.9
1975-05-26,15.0,26.1
1975-05-27,19.4,31.1
1975-05-28,18.3,29.4
1975-05-29,16.1,30.0
1975-05-30,21.1,28.9
1975-05-31,23.3,29.4
1976-03-01,9.4,26.7
1976-03-02,8.3,11.1
1976-03-03,6.7,10.6
1976-03-04,7.8,13.9
1976-03-05,8.3,28.3
1976-03-06,3.3,17.8
1976-03-07,0.0,17.2
1976-03-08,3.9,11.1
1976-03-09,0.0,7.2
1976-03-10,-0.6,6.1
1976-03-11,2.8,12.2
1976-03-12,2.8,10.6
1976-03-13,3.9,22.8
1976-03-14,1.1,12.8
1976-03-15,2.2,17.2
1976-03-16,2.8,11.1
1976-03-17,-2.8,4.4
1976-03-18,-4.4,10.0
